yearID	weekIndex	rank	appID	uniqueInstall	UU	useRate	totalDuration	avgDuration	dayCounts	genreID
Y1	4	76	N0137	129357	120237	92.95	521829	4.34	2.4	G01
Y1	4	77	N0150	288953	118933	41.16	15893017	133.63	2.98	G06
Y1	4	78	N0075	185834	118327	63.67	979748	8.28	2.05	G02
Y1	4	79	N0039	261874	117943	45.04	3024059	25.64	1.65	G05
Y1	4	80	N0036	406927	117535	28.88	7298924	62.1	2.55	G03
Y1	4	81	N0151	123342	117047	94.9	6390766	54.6	1.98	G10
Y1	4	82	N0084	177840	115337	64.85	3268651	28.34	2.99	G03
Y1	4	83	N0100	154821	111783	72.2	10907785	97.58	2.48	G03
Y1	4	84	N0083	247223	107042	43.3	1342307	12.54	1.1	G05
Y1	4	85	N0041	454210	107001	23.56	1019720	9.53	1.02	G01
Y1	4	86	N0152	126734	106822	84.29	914396	8.56	1.1	G04
Y1	4	87	N0153	106629	106629	100	24525	0.23	1	G03
Y1	4	88	N0088	175635	104823	59.68	31089454	296.59	5.02	G06
Y1	4	89	N0088	207522	104187	50.21	29977726	287.73	4.6	G06
Y1	4	90	N0057	219070	103974	47.46	10454586	100.55	2.59	G04
Y1	4	91	N0059	491790	103731	21.09	17378054	167.53	3.44	G03
Y1	4	92	N0095	132902	103427	77.82	3541340	34.24	2.59	G04
Y1	4	93	N0154	153807	101605	66.06	254013	2.5	1.32	G04
Y1	4	94	N0155	105165	101480	96.5	5551971	54.71	4.79	G03
Y1	4	95	N0109	310975	100841	32.43	20412235	202.42	2.84	G05
Y1	4	96	N0045	224233	100692	44.91	1046190	10.39	2.42	G05
Y1	4	97	N0122	103036	99835	96.89	1661254	16.64	5.68	G04
Y1	4	98	N0135	190239	98897	51.99	1949260	19.71	2.12	G03
Y1	4	99	N0156	117850	98174	83.3	1241901	12.65	1.02	G04
Y1	4	100	N0047	574770	98082	17.06	223627	2.28	1.02	G05
Y1	5	1	N0001	6856005	5724450	83.5	610398104	106.63	4.15	G01
Y1	5	2	N0141	5879674	5235157	89.04	676015823	129.13	4.1	G05
Y1	5	3	N0003	7407790	4608436	62.21	738087110	160.16	4.11	G03
Y1	5	4	N0002	7426475	4476270	60.27	300178666	67.06	3.75	G02
Y1	5	5	N0005	2643090	1893153	71.63	146851878	77.57	3.2	G03
Y1	5	6	N0006	2444549	1863396	76.23	787061202	422.38	4.81	G04
Y1	5	7	N0004	3343798	1703457	50.94	51274056	30.1	2.55	G03
Y1	5	8	N0126	1796181	1640162	91.31	67607478	41.22	2.41	G05
Y1	5	9	N0012	1467832	1267826	86.37	174655710	137.76	3.26	G04
Y1	5	10	N0028	1490544	1155178	77.5	109788117	95.04	3.14	G05
Y1	5	11	N0011	1241746	1057805	85.19	251450827	237.71	4.53	G04
Y1	5	12	N0102	1234025	978450	79.29	72777111	74.38	3.14	G06
Y1	5	13	N0010	2381367	867562	36.43	11911626	13.73	2.04	G03
Y1	5	14	N0037	950118	820745	86.38	52634377	64.13	2.98	G03
Y1	5	15	N0013	1076734	747694	69.44	41100739	54.97	3.22	G05
Y1	5	16	N0019	952613	740419	77.73	47882897	64.67	3.5	G05
Y1	5	17	N0101	1675291	663280	39.59	30590474	46.12	1.93	G05
Y1	5	18	N0157	697612	657645	94.27	48757800	74.14	1.38	G05
Y1	5	19	N0016	717157	646526	90.15	52400932	81.05	3.78	G03
Y1	5	20	N0008	1204481	601180	49.91	38740039	64.44	2.15	G05
Y1	5	21	N0158	620400	595463	95.98	11069657	18.59	1.44	G03
Y1	5	22	N0018	803319	531881	66.21	27987578	52.62	3.66	G07
Y1	5	23	N0103	720948	487753	67.65	131888411	270.4	4.24	G04
Y1	5	24	N0014	762938	470003	61.6	18687319	39.76	3.08	G03
Y1	5	25	N0088	607142	454706	74.89	52795914	116.11	2.03	G06
Y1	5	26	N0159	615914	451498	73.31	51678461	114.46	1.74	G04
Y1	5	27	N0035	559533	428653	76.61	17797673	41.52	1.72	G04
Y1	5	28	N0030	959660	426756	44.47	4877821	11.43	1.49	G08
Y1	5	29	N0017	501823	413524	82.4	231672686	560.24	5.07	G04
Y1	5	30	N0021	494630	407810	82.45	113905411	279.31	5.81	G04
Y1	5	31	N0056	564189	382378	67.77	6775738	17.72	1.77	G05
Y1	5	32	N0099	395285	369687	93.52	56447508	152.69	4.83	G04
Y1	5	33	N0025	473049	365818	77.33	8629647	23.59	3.03	G03
Y1	5	34	N0160	389688	350900	90.05	10523491	29.99	1.95	G09
Y1	5	35	N0015	1109121	329177	29.68	8851570	26.89	3.13	G03
Y1	5	36	N0125	462305	320924	69.42	123995406	386.37	2.46	G10
Y1	5	37	N0032	393538	315575	80.19	70499455	223.4	3.22	G06
Y1	5	38	N0026	860386	287889	33.46	2683125	9.32	1.55	G05
Y1	5	39	N0023	413983	254644	61.51	2783259	10.93	1.7	G07
Y1	5	40	N0040	404552	251390	62.14	99243744	394.78	4.48	G04
Y1	5	41	N0038	443767	238857	53.82	31966232	133.83	2.78	G02
Y1	5	42	N0104	433099	236362	54.57	17894967	75.71	3.84	G03
Y1	5	43	N0161	241291	230126	95.37	26255075	114.09	2.89	G04
Y1	5	44	N0086	546934	222096	40.61	1279273	5.76	1.46	G03
Y1	5	45	N0034	393154	219600	55.86	31413780	143.05	4.12	G09
Y1	5	46	N0043	343879	219116	63.72	9091123	41.49	2.87	G03
Y1	5	47	N0047	597313	218992	36.66	1421258	6.49	1.5	G05
Y1	5	48	N0022	711438	211584	29.74	3431892	16.22	1.81	G05
Y1	5	49	N0142	439211	210071	47.83	8835586	42.06	2.3	G02
Y1	5	50	N0054	220705	209261	94.81	2814560	13.45	4.15	G07
Y1	5	51	N0033	506204	205650	40.63	49720001	241.77	2.6	G03
Y1	5	52	N0143	206061	193961	94.13	6047704	31.18	2.56	G05
Y1	5	53	N0029	447027	186346	41.69	3275963	17.58	2.37	G03
Y1	5	54	N0020	473115	185345	39.18	9817725	52.97	2.32	G03
Y1	5	55	N0046	321211	163138	50.79	5049121	30.95	2.86	G01
Y1	5	56	N0113	192936	154641	80.15	6159351	39.83	1.93	G04
Y1	5	57	N0036	434921	151758	34.89	7688060	50.66	2.34	G03
Y1	5	58	N0162	205071	146494	71.44	28005258	191.17	3.13	G09
Y1	5	59	N0050	613591	146385	23.86	1100815	7.52	1.51	G07
Y1	5	60	N0163	159779	146355	91.6	11502039	78.59	2.8	G04
Y1	5	61	N0164	240442	146076	60.75	1034218	7.08	1.41	G05
Y1	5	62	N0024	706833	143208	20.26	2507572	17.51	3.16	G03
Y1	5	63	N0080	184569	141006	76.4	36235722	256.98	5.45	G04
Y1	5	64	N0114	154794	139720	90.26	28975134	207.38	2.57	G04
Y1	5	65	N0042	326682	139716	42.77	2436647	17.44	1.53	G07
Y1	5	66	N0072	287426	139466	48.52	13282742	95.24	2.84	G09
Y1	5	67	N0055	219684	138756	63.16	69992689	504.43	5.33	G04
Y1	5	68	N0137	142560	136014	95.41	890892	6.55	1.98	G01
Y1	5	69	N0085	483749	135014	27.91	521154	3.86	2.32	G07
Y1	5	70	N0059	502437	133493	26.57	17982842	134.71	3.07	G03
Y1	5	71	N0041	438981	132427	30.17	3493424	26.38	1.65	G01
Y1	5	72	N0128	155871	130813	83.92	16330695	124.84	4.02	G04
Y1	5	73	N0109	299294	130344	43.55	5913707	45.37	1.93	G05
Y1	5	74	N0049	221791	129176	58.24	506370	3.92	4.41	G04
Y1	5	75	N0077	151507	127685	84.28	36538340	286.16	5.22	G04
Y1	5	76	N0062	447230	126150	28.21	3378297	26.78	1.21	G04
Y1	5	77	N0165	157068	125587	79.96	332806	2.65	1	G07
Y1	5	78	N0166	123801	123801	100	2411643	19.48	3.04	G04
Y1	5	79	N0111	141467	121861	86.14	20732212	170.13	1.53	G10
Y1	5	80	N0145	320064	119428	37.31	222136	1.86	1.01	G07
Y1	5	81	N0167	120669	119393	98.94	5258068	44.04	1.24	G10
Y1	5	82	N0058	370904	118540	31.96	9000742	75.93	2.39	G01
Y1	5	83	N0168	146538	118452	80.83	2699521	22.79	1.52	G06
Y1	5	84	N0169	167878	117491	69.99	1187834	10.11	2.39	G07
Y1	5	85	N0045	221413	114887	51.89	461846	4.02	2.8	G05
Y1	5	86	N0170	114124	114124	100	22203965	194.56	2.84	G05
Y1	5	87	N0171	175767	113553	64.6	73809	0.65	1.22	G07
Y1	5	88	N0052	205871	112758	54.77	13064142	115.86	3.87	G04
Y1	5	89	N0172	111928	111928	100	474575	4.24	1.76	G05
Y1	5	90	N0173	171283	111749	65.24	1941080	17.37	1.41	G03
Y1	5	91	N0012	160872	107310	66.71	15442982	143.91	1.99	G04
Y1	5	92	N0127	132635	105673	79.67	439600	4.16	1.68	G04
Y1	5	93	N0110	135884	104899	77.2	14957548	142.59	3.21	G06
Y1	5	94	N0174	101686	101686	100	2386570	23.47	1	G04
Y1	5	94	N0175	101686	101686	100	1512071	14.87	1	G04
Y1	5	96	N0044	265876	101594	38.21	14590930	143.62	3.55	G10
Y1	5	97	N0155	112673	100137	88.87	5763886	57.56	3.69	G03
Y1	5	98	N0150	270587	97980	36.21	14121857	144.13	2.84	G06
Y1	5	99	N0097	1679422	97447	5.8	263107	2.7	1.03	G07
Y1	5	100	N0176	151193	95560	63.2	727212	7.61	1.81	G03
Y1	6	1	N0001	6619128	5218167	78.83	649609610	124.49	4.27	G01
Y1	6	2	N0141	5757321	4907918	85.25	575060752	117.17	4.13	G05
Y1	6	3	N0003	7242535	4560227	62.96	727036991	159.43	4.31	G03
Y1	6	4	N0002	7041514	3965055	56.31	269821993	68.05	3.94	G02
Y1	6	5	N0006	2446688	1868776	76.38	744258730	398.26	4.82	G04
Y1	6	6	N0005	2466194	1796830	72.86	107576212	59.87	2.93	G03
Y1	6	7	N0177	1856357	1659881	89.42	66594426	40.12	1.76	G03
Y1	6	8	N0004	2860207	1233606	43.13	42904817	34.78	2.58	G03
Y1	6	9	N0126	1604155	1116767	69.62	64448624	57.71	2.41	G05
Y1	6	10	N0012	1433914	1009727	70.42	189667120	187.84	3.43	G04
Y1	6	11	N0028	1289470	1004722	77.92	101105175	100.63	3.57	G05
Y1	6	12	N0011	1128669	899412	79.69	237201927	263.73	5.15	G04
Y1	6	13	N0102	954238	838887	87.91	76674272	91.4	4.29	G06
Y1	6	14	N0158	940823	709436	75.41	19835831	27.96	1.99	G03
Y1	6	15	N0013	999076	646602	64.72	30286838	46.84	2.7	G05
Y1	6	16	N0008	1242377	631175	50.8	56502786	89.52	2.66	G05
Y1	6	17	N0159	630512	613491	97.3	185673051	302.65	4.64	G04
Y1	6	18	N0099	730739	605256	82.83	41108988	67.92	3.61	G04
Y1	6	19	N0019	931477	584121	62.71	17465218	29.9	2.79	G05
Y1	6	20	N0010	2175969	547628	25.17	12387345	22.62	2.14	G03
Y1	6	21	N0016	621825	545280	87.69	54506189	99.96	3.83	G03
Y1	6	22	N0157	586130	538566	91.88	180430381	335.02	3.75	G05
Y1	6	23	N0018	673649	498010	73.93	39024064	78.36	3.07	G07
Y1	6	24	N0178	588321	497508	84.56	31840512	64	1.86	G03
Y1	6	25	N0037	737260	493262	66.9	45611937	92.47	3.86	G03
Y1	6	26	N0017	546941	456468	83.46	220939641	484.02	4.92	G04
Y1	6	27	N0101	1350603	435214	32.22	24646169	56.63	1.91	G05
Y1	6	28	N0103	502840	429514	85.42	119688371	278.66	4.25	G04
Y1	6	29	N0021	510660	364266	71.33	113479787	311.53	6.05	G04
Y1	6	30	N0014	624217	353659	56.66	19175391	54.22	3.57	G03
Y1	6	31	N0161	327622	327622	100	38990294	119.01	3.35	G04
Y1	6	32	N0015	1032134	319537	30.96	7812680	24.45	3.32	G03
Y1	6	33	N0030	880468	297633	33.8	2675721	8.99	1.79	G08
Y1	6	34	N0025	397478	296964	74.71	5974916	20.12	2.91	G03
Y1	6	35	N0040	338403	295221	87.24	98813421	334.71	4.02	G04
Y1	6	36	N0038	509595	282850	55.5	43013000	152.07	3.15	G02
Y1	6	37	N0035	453858	282055	62.15	14046339	49.8	1.97	G04
Y1	6	38	N0104	430860	278077	64.54	17986020	64.68	3.69	G03
Y1	6	39	N0088	370039	278003	75.13	44908605	161.54	2.83	G06
Y1	6	40	N0034	398647	271757	68.17	40192860	147.9	4.36	G09
Y1	6	41	N0179	317553	259303	81.66	3464288	13.36	1.19	G04
Y1	6	42	N0113	341499	247511	72.48	11086018	44.79	2.48	G04
Y1	6	43	N0043	311021	235453	75.7	7487405	31.8	2	G03
Y1	6	44	N0022	676062	225685	33.38	3552282	15.74	1.57	G05
Y1	6	45	N0125	368120	208448	56.62	123169839	590.89	3.09	G10
Y1	6	46	N0163	310233	205653	66.29	39090522	190.08	1.8	G04
Y1	6	47	N0167	211221	202293	95.77	37140995	183.6	2.49	G10
Y1	6	48	N0036	444522	195329	43.94	12749124	65.27	2.09	G03
Y1	6	49	N0033	457534	192896	42.16	13701403	71.03	2.27	G03
Y1	6	50	N0026	810688	189757	23.41	3487734	18.38	1.7	G05
Y1	6	51	N0032	313953	174850	55.69	68200243	390.05	5.01	G06
Y1	6	52	N0047	538797	164479	30.53	577321	3.51	1.27	G05
Y1	6	53	N0054	167980	150576	89.64	2760058	18.33	3.39	G07
Y1	6	54	N0180	1318049	147108	11.16	550184	3.74	1.05	G03
Y1	6	55	N0085	482574	146629	30.38	423758	2.89	2.81	G07
Y1	6	56	N0056	393306	144481	36.74	2763922	19.13	1.59	G05
Y1	6	57	N0128	192618	141568	73.5	16212367	114.52	2.51	G04
Y1	6	58	N0160	177816	141042	79.32	12874314	91.28	3.79	G09
Y1	6	59	N0150	254090	139815	55.03	15446761	110.48	2.47	G06
Y1	6	60	N0029	382231	139474	36.49	2041899	14.64	2.27	G03
Y1	6	61	N0080	194339	136118	70.04	30067105	220.89	5.91	G04
Y1	6	62	N0024	630678	135457	21.48	2886589	21.31	2.93	G03
Y1	6	63	N0109	318149	134767	42.36	3404214	25.26	1.45	G05
Y1	6	64	N0181	147274	134300	91.19	8511934	63.38	1.87	G10
Y1	6	65	N0182	149695	133206	88.99	17383383	130.5	2.6	G06
Y1	6	66	N0183	140554	132835	94.51	3347442	25.2	2.96	G04
Y1	6	67	N0062	161365	131461	81.47	12312637	93.66	2.24	G04
Y1	6	68	N0050	573755	129879	22.64	1096179	8.44	1.9	G07
Y1	6	69	N0020	421978	128313	30.41	4549979	35.46	1.85	G03
Y1	6	70	N0166	123691	123691	100	6446775	52.12	4.03	G04
Y1	6	71	N0184	153786	122965	79.96	9604796	78.11	1.75	G06
Y1	6	72	N0049	229361	122949	53.6	435239	3.54	3.07	G04
Y1	6	73	N0059	351411	122399	34.83	10044062	82.06	2.53	G03
Y1	6	74	N0065	586665	119081	20.3	1161040	9.75	1.59	G05
Y1	6	75	N0072	261946	119019	45.44	16868563	141.73	3.41	G09
Y1	6	76	N0089	174724	117398	67.19	864049	7.36	1.7	G05
Y1	6	77	N0046	300404	116450	38.76	1357807	11.66	1.47	G01
Y1	6	78	N0143	153912	115953	75.34	949655	8.19	1.72	G05
Y1	6	79	N0066	495700	115787	23.36	2592471	22.39	1.99	G03
Y1	6	80	N0041	375923	114829	30.55	1212594	10.56	1.73	G01
Y1	6	81	N0129	129682	113049	87.17	8608681	76.15	2.73	G04
Y1	6	82	N0045	214026	112973	52.78	424778	3.76	2.97	G05
Y1	6	83	N0068	160326	111509	69.55	39028	0.35	1.26	G07
Y1	6	84	N0077	149443	111030	74.3	32369686	291.54	4.84	G04
Y1	6	85	N0052	209788	108777	51.85	16028291	147.35	3.87	G04
Y1	6	86	N0012	129438	106872	82.57	5697346	53.31	1.73	G04
Y1	6	87	N0075	180433	105809	58.64	360809	3.41	1.98	G02
Y1	6	88	N0078	139911	105299	75.26	27533583	261.48	4.65	G04
Y1	6	89	N0055	172739	103475	59.9	67090086	648.37	5.76	G04
Y1	6	90	N0169	103290	103290	100	265455	2.57	1.56	G07
Y1	6	91	N0185	102227	102227	100	9528579	93.21	3.95	G04
Y1	6	92	N0155	109299	100496	91.95	7135216	71	4.03	G03
Y1	6	93	N0086	513494	98393	19.16	1322402	13.44	2.13	G03
Y1	6	94	N0064	672918	97989	14.56	6125292	62.51	2.71	G05
Y1	6	95	N0058	343653	97168	28.27	894917	9.21	1.1	G01
Y1	6	96	N0142	229075	96969	42.33	4664209	48.1	2.92	G02
Y1	6	97	N0039	184028	96818	52.61	7514045	77.61	1.47	G05
Y1	6	98	N0165	161223	95322	59.12	355551	3.73	1.7	G07
Y1	6	99	N0186	95174	95174	100	5319275	55.89	5.43	G04
Y1	6	100	N0187	173352	94421	54.47	584466	6.19	1	G03
Y1	7	1	N0001	6276754	4918594	78.36	610594259	124.14	4.26	G01
Y1	7	2	N0141	5350016	4327370	80.89	487305136	112.61	4.1	G05
Y1	7	3	N0003	7029845	4179861	59.46	652225510	156.04	4.51	G03
Y1	7	4	N0002	6651783	3726278	56.02	236059711	63.35	3.79	G02
Y1	7	5	N0177	2826237	2451163	86.73	183935272	75.04	3.18	G03
Y1	7	6	N0006	2294477	1731573	75.47	655833274	378.75	4.93	G04
Y1	7	7	N0005	2276668	1430361	62.83	136756815	95.61	3.49	G03
Y1	7	8	N0178	1054600	1012276	95.99	51383130	50.76	2.93	G03
Y1	7	9	N0126	1584519	953014	60.15	25883860	27.16	2.39	G05
Y1	7	10	N0004	2647465	921155	34.79	25617321	27.81	2.58	G03
Y1	7	11	N0028	1331736	891072	66.91	49989139	56.1	2.81	G05
Y1	7	12	N0012	1315348	805923	61.27	140013003	173.73	3.41	G04
Y1	7	13	N0011	999333	794929	79.55	200743420	252.53	5.23	G04
Y1	7	14	N0188	866246	753040	86.93	40671690	54.01	2.15	G03
Y1	7	15	N0018	805069	665695	82.69	40374402	60.65	3.56	G07
Y1	7	16	N0102	877005	661655	75.44	45872541	69.33	3.46	G06
Y1	7	17	N0013	1005668	628842	62.53	24197840	38.48	2.18	G05
Y1	7	18	N0099	666453	605058	90.79	35111516	58.03	3.68	G04
Y1	7	19	N0159	640625	603731	94.24	159813633	264.71	5.6	G04
Y1	7	20	N0019	842348	569996	67.67	14757196	25.89	2.55	G05
Y1	7	21	N0158	802469	523022	65.18	10549354	20.17	1.69	G03
Y1	7	22	N0016	595778	495096	83.1	46415250	93.75	4.1	G03
Y1	7	23	N0017	537233	460284	85.68	258647388	561.93	5	G04
Y1	7	24	N0157	521742	454650	87.14	158495537	348.61	4.51	G05
Y1	7	25	N0189	456395	448892	98.36	52031072	115.91	2.95	G07
Y1	7	26	N0008	1018246	443056	43.51	43189099	97.48	2.39	G05
Y1	7	27	N0101	1216266	417192	34.3	15436104	37	1.73	G05
Y1	7	28	N0010	1927399	407374	21.14	6306150	15.48	2.05	G03
Y1	7	29	N0037	657911	403433	61.32	32496528	80.55	3.84	G03
Y1	7	30	N0103	458415	389426	84.95	132178973	339.42	5.08	G04
Y1	7	31	N0021	517571	363116	70.16	115107772	317	6.18	G04
Y1	7	32	N0014	569981	322487	56.58	14237801	44.15	3.4	G03
Y1	7	33	N0179	370620	319741	86.27	9393991	29.38	1.65	G04
Y1	7	34	N0038	503210	290381	57.71	54086365	186.26	4.05	G02
Y1	7	35	N0161	314135	285141	90.77	33501216	117.49	2.96	G04
Y1	7	36	N0030	817066	277938	34.02	1297970	4.67	1.53	G08
Y1	7	37	N0015	957568	257853	26.93	6701599	25.99	3.1	G03
Y1	7	38	N0034	379747	256252	67.48	40106001	156.51	4.19	G09
Y1	7	39	N0025	355211	250031	70.39	4113010	16.45	2.51	G03
Y1	7	40	N0035	416272	244039	58.62	7467593	30.6	1.97	G04
Y1	7	41	N0190	244427	240422	98.36	5746086	23.9	1.16	G09
Y1	7	42	N0160	285906	236645	82.77	20391700	86.17	2.4	G09
Y1	7	43	N0073	1171924	217954	18.6	180902	0.83	1.03	G07
Y1	7	44	N0104	371389	209371	56.38	16266033	77.69	4.28	G03
Y1	7	45	N0043	340556	206929	60.76	8885531	42.94	1.96	G03
Y1	7	46	N0026	753795	203286	26.97	2150766	10.58	1.38	G05
Y1	7	47	N0064	647920	192313	29.68	5328993	27.71	1.67	G05
Y1	7	48	N0107	199521	190098	95.28	2672778	14.06	1.9	G04
Y1	7	49	N0040	308981	189407	61.3	99035238	522.87	4.46	G04
Y1	7	50	N0036	389886	183701	47.12	7349877	40.01	1.92	G03
Y1	7	51	N0191	181411	178556	98.43	166057	0.93	1	G06
Y1	7	52	N0046	322956	176783	54.74	2920455	16.52	1.66	G01
Y1	7	53	N0167	224431	176552	78.67	62725395	355.28	3.16	G10
Y1	7	54	N0032	345966	172273	49.79	43743560	253.92	4.24	G06
Y1	7	55	N0056	387101	166446	43	3402156	20.44	2.33	G05
Y1	7	56	N0054	165547	165547	100	5837187	35.26	4.97	G07
Y1	7	57	N0078	215989	165519	76.63	22045476	133.19	3.18	G04
Y1	7	58	N0088	279555	163465	58.47	50929155	311.56	4.3	G06
Y1	7	59	N0029	351291	155728	44.33	2077412	13.34	1.88	G03
Y1	7	60	N0022	638390	147193	23.06	7268390	49.38	1.95	G05
Y1	7	61	N0049	214177	144687	67.56	489042	3.38	2.17	G04
Y1	7	62	N0165	167774	139930	83.4	267266	1.91	1.06	G07
Y1	7	63	N0187	139152	139152	100	834912	6	1.12	G03
Y1	7	64	N0125	289777	138163	47.68	113354452	820.44	3.24	G10
Y1	7	65	N0050	494269	137252	27.77	934686	6.81	1.42	G07
Y1	7	66	N0045	197620	135466	68.55	575731	4.25	3.1	G05
Y1	7	67	N0052	177182	134750	76.05	37774468	280.33	4.62	G04
Y1	7	68	N0192	139731	132249	94.65	5641742	42.66	1.73	G05
Y1	7	69	N0085	479662	131569	27.43	202616	1.54	2.02	G07
Y1	7	70	N0080	169866	131350	77.33	32241171	245.46	6.19	G04
Y1	7	71	N0181	140376	130721	93.12	17350598	132.73	3.13	G10
Y1	7	72	N0166	126927	126927	100	420128	3.31	1.44	G04
Y1	7	73	N0033	442064	126294	28.57	36022838	285.23	3.63	G03
Y1	7	74	N0122	126413	123080	97.36	2334828	18.97	5.2	G04
Y1	7	75	N0020	421541	122558	29.07	2655832	21.67	1.98	G03
Y1	7	76	N0193	120089	120089	100	1133640	9.44	2.27	G04
Y1	7	77	N0023	248851	118694	47.7	4224319	35.59	2.19	G07
Y1	7	78	N0042	209731	115126	54.89	1302075	11.31	1.1	G07
Y1	7	79	N0148	455953	114981	25.22	1110716	9.66	2.35	G05
Y1	7	80	N0147	161862	114759	70.9	9269084	80.77	3.47	G05
Y1	7	81	N0194	131385	112958	85.97	2831857	25.07	1.91	G05
Y1	7	82	N0024	583848	112162	19.21	5578938	49.74	3.06	G03
Y1	7	83	N0163	140960	108832	77.21	49315044	453.13	3.48	G04
Y1	7	84	N0143	151142	105418	69.75	520765	4.94	1.49	G05
Y1	7	85	N0077	147394	104972	71.22	29243100	278.58	4.74	G04
Y1	7	86	N0065	535304	102935	19.23	1413298	13.73	1.17	G05
Y1	7	87	N0195	125164	102513	81.9	21687650	211.56	2.38	G04
Y1	7	88	N0155	102192	102192	100	2790864	27.31	3.75	G03
Y1	7	89	N0196	100057	100057	100	494282	4.94	1	G05
Y1	7	90	N0088	168073	97148	57.8	24618275	253.41	4.21	G06
Y1	7	91	N0138	108539	96424	88.84	344234	3.57	1.69	G04
Y1	7	92	N0197	151032	95427	63.18	3191079	33.44	1.35	G10
Y1	7	93	N0072	249777	95164	38.1	20986517	220.53	4.48	G09
Y1	7	94	N0055	140354	94727	67.49	50970704	538.08	5.77	G04
Y1	7	95	N0198	217503	94158	43.29	366275	3.89	1.65	G07
Y1	7	96	N0062	380110	88335	23.24	5551855	62.85	2.12	G04
Y1	7	97	N0110	124091	88067	70.97	12896531	146.44	3.46	G06
Y1	7	98	N0111	99438	87166	87.66	62493664	716.95	5	G10
Y1	7	99	N0199	127420	84900	66.63	6651066	78.34	1.41	G10
Y1	7	100	N0200	230503	84377	36.61	25232098	299.04	2.83	G03
Y1	8	1	N0001	5779961	4552897	78.77	505735799	111.08	4.18	G01
Y1	8	2	N0141	5249319	4242125	80.81	498873900	117.6	4.03	G05
Y1	8	3	N0003	6838510	3888184	56.86	525954650	135.27	4.26	G03
Y1	8	4	N0002	6280803	3431229	54.63	181649263	52.94	3.71	G02
Y1	8	5	N0177	2806417	2334733	83.19	189393541	81.12	3.62	G03
Y1	8	6	N0006	2199499	1508526	68.58	675502858	447.79	5.24	G04
Y1	8	7	N0005	1998960	1303643	65.22	99298487	76.17	3.41	G03
Y1	8	8	N0004	2360718	1161726	49.21	31889379	27.45	2.4	G03
Y1	8	9	N0188	1186103	1001854	84.47	55863379	55.76	2.49	G03
Y1	8	10	N0012	1466709	920977	62.79	163703662	177.75	3.12	G04
Y1	8	11	N0126	1559240	891381	57.17	34398393	38.59	2.49	G05
Y1	8	12	N0178	1065096	884963	83.09	33248060	37.57	2.5	G03
Y1	8	13	N0102	864399	732146	84.7	40729282	55.63	4.09	G06
Y1	8	14	N0159	781116	716748	91.76	168944671	235.71	4.58	G04
Y1	8	15	N0011	927897	705935	76.08	201996241	286.14	5.55	G04
Y1	8	16	N0018	784815	654157	83.35	34421741	52.62	3.01	G07
Y1	8	17	N0013	825669	565522	68.49	32794621	57.99	2.74	G05
Y1	8	18	N0028	998331	548749	54.97	50644045	92.29	3.64	G05
Y1	8	19	N0019	858507	509821	59.38	31619098	62.02	3.14	G05
Y1	8	20	N0099	561459	477507	85.05	29629309	62.05	4.42	G04
Y1	8	21	N0201	541017	458869	84.82	7672290	16.72	1.42	G02
Y1	8	22	N0016	547878	458153	83.62	38283265	83.56	3.77	G03
Y1	8	23	N0189	428762	412262	96.15	18217858	44.19	3.64	G07
Y1	8	24	N0008	825712	406925	49.28	39447310	96.94	2.75	G05
Y1	8	25	N0202	438232	389789	88.95	15384972	39.47	1.23	G05
Y1	8	26	N0157	467835	382388	81.74	97210677	254.22	3.36	G05
Y1	8	27	N0017	451764	377695	83.6	223293284	591.2	5.75	G04
Y1	8	28	N0101	1153014	375013	32.52	15300530	40.8	2.54	G05
Y1	8	29	N0021	502698	362677	72.15	114867059	316.72	5.9	G04
Y1	8	30	N0103	387287	352102	90.92	102648296	291.53	5.21	G04
Y1	8	31	N0010	1724088	350392	20.32	5585248	15.94	1.99	G03
Y1	8	32	N0037	477011	297618	62.39	20988021	70.52	3.98	G03
Y1	8	33	N0015	764891	295882	38.68	5808164	19.63	2.64	G03
Y1	8	34	N0014	461142	275008	59.64	7345464	26.71	2.83	G03
Y1	8	35	N0034	379663	258277	68.03	33893691	131.23	4.22	G09
Y1	8	36	N0043	388368	245516	63.22	5659144	23.05	1.6	G03
Y1	8	37	N0161	304585	239979	78.79	29570212	123.22	4.88	G04
Y1	8	38	N0050	497505	234570	47.15	1168159	4.98	1.23	G07
Y1	8	39	N0025	313330	229544	73.26	2724687	11.87	2.41	G03
Y1	8	40	N0203	287794	220994	76.79	44939130	203.35	4.96	G04
Y1	8	41	N0038	429231	220379	51.34	40860470	185.41	4.87	G02
Y1	8	42	N0040	292213	216516	74.1	79047826	365.09	3.5	G04
Y1	8	43	N0023	316554	215003	67.92	2322032	10.8	2.06	G07
Y1	8	44	N0033	431978	204978	47.45	11023717	53.78	2.31	G03
Y1	8	45	N0104	358069	199148	55.62	15372234	77.19	3.9	G03
Y1	8	46	N0035	400205	189561	47.37	5667874	29.9	2.26	G04
Y1	8	47	N0056	378906	188439	49.73	2728597	14.48	1.55	G05
Y1	8	48	N0167	260812	188207	72.16	33107493	175.91	2.27	G10
Y1	8	49	N0204	298146	187842	63	7917540	42.15	1.7	G10
Y1	8	50	N0125	307786	186349	60.55	93273265	500.53	2.69	G10
Y1	8	51	N0078	246654	183467	74.38	9745767	53.12	2.93	G04
Y1	8	52	N0032	326390	182281	55.85	55746998	305.83	4.33	G06
